medalist_wikidata_id,medalist_link,medalist_name,medal,delegation_wikidata_id,delegation_link,delegation_name,country_medal_wikidata_id,country_medal,country_medal_code2,country_medal_code3,country_medal_ioc_country_code,country_medal_NUTS_code,date_of_birth,place_of_birth_wikidata_id,place_of_birth,place_of_birth_located_in_wikidata_id,place_of_birth_located_in,place_of_birth_coordinates,lat,lon,sex_or_gender_wikidata_id,sex_or_gender,event_wikidata_id,event_link,event_name,event_part_of_wikidata_id,event_part_of,event_sport_wikidata_id,event_sport,event_part_of_sport_wikidata_id,event_part_of_sport,sport_wikidata_id,sport,nuts1_id,nuts1_name,nuts2_id,nuts2_name,nuts3_id,nuts3_name,nuts2_population,nuts3_population,nuts2_gdp,nuts3_gdp,nuts0_id,nuts0_name
Q455272,https://en.wikipedia.org/wiki/Nils_Schumann,Nils Schumann,gold,Q148380,https://en.wikipedia.org/wiki/Germany_at_the_2000_Summer_Olympics,Germany at the 2000 Summer Olympics,Q183,Germany,DE,DEU,GER,DE,1978-05-20,Q151876,Bad Frankenhausen,Q7862,Kyffhäuserkreis,"51.355833333333,11.101111111111",51.355833333333,11.101111111111,Q6581097,male,Q3628773,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Men%27s_800_metres,athletics at the 2000 Summer Olympics – men's 800 metres,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,DEG,Thüringen,DEG0,Thüringen,DEG0A,Kyffhäuserkreis,2126846,73690,71232.29,1787.88,DE,Germany
Q261775,https://en.wikipedia.org/wiki/Ekaterini_Thanou,Katerina Thanou,silver,Q1031703,https://en.wikipedia.org/wiki/Greece_at_the_2000_Summer_Olympics,Greece at the 2000 Summer Olympics,Q41,Greece,GR,GRC,GRE,EL,1975-02-01,Q1524,Athens,Q1224979,Athens Municipality,"37.9841666666667,23.7280555555556",37.9841666666667,23.7280555555556,Q6581072,female,Q3628758,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Women%27s_100_metres,athletics at the 2000 Summer Olympics – women's 100 metres,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,EL3,Attiki,EL30,Attiki,EL303,Kentrikos Tomeas Athinon,3790842,991210,97029.54,30496.39,EL,Greece
Q466618,https://en.wikipedia.org/wiki/Stephanie_Graf,Stephanie Graf,silver,Q141149,https://en.wikipedia.org/wiki/Austria_at_the_2000_Summer_Olympics,Austria at the 2000 Summer Olympics,Q40,Austria,AT,AUT,AUT,AT,1973-04-26,Q41753,Klagenfurt am Wörthersee,Q37985,Carinthia,"46.616666666667,14.3",46.616666666667,14.3,Q6581072,female,Q3628772,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Women%27s_800_metres,athletics at the 2000 Summer Olympics – women's 800 metres,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,AT2,Südösterreich,AT21,Kärnten,AT211,Klagenfurt-Villach,568984,296535,24755.67,13459.34,AT,Austria
Q274721,https://en.wikipedia.org/wiki/Violeta_Beclea,Violeta Szekely,silver,Q59986,https://en.wikipedia.org/wiki/Romania_at_the_2000_Summer_Olympics,Romania at the 2000 Summer Olympics,Q218,Romania,RO,ROU,ROU,RO,1965-03-26,Q12101867,Dolheștii Mari,Q907850,Dolhești,"47.450204,26.513262",47.450204,26.513262,Q6581072,female,Q3628760,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Women%27s_1500_metres,athletics at the 2000 Summer Olympics – women's 1500 metres,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,RO2,Macroregiunea Doi,RO21,Nord-Est,RO215,Suceava,3224213,642165,29504.31,4489.45,RO,Romania
Q231979,https://en.wikipedia.org/wiki/Gabriela_Szabo,Gabriela Szabo,bronze,Q59986,https://en.wikipedia.org/wiki/Romania_at_the_2000_Summer_Olympics,Romania at the 2000 Summer Olympics,Q218,Romania,RO,ROU,ROU,RO,1975-11-14,Q187205,Bistrița,Q181513,Bistrița-Năsăud County,"47.133333333333,24.483333333333",47.133333333333,24.483333333333,Q6581072,female,Q3628760,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Women%27s_1500_metres,athletics at the 2000 Summer Olympics – women's 1500 metres,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,RO1,Macroregiunea Unu,RO11,Nord-Vest,RO112,Bistriţa-Năsăud,2531913,296183,34951.98,2369.63,RO,Romania
Q231979,https://en.wikipedia.org/wiki/Gabriela_Szabo,Gabriela Szabo,gold,Q59986,https://en.wikipedia.org/wiki/Romania_at_the_2000_Summer_Olympics,Romania at the 2000 Summer Olympics,Q218,Romania,RO,ROU,ROU,RO,1975-11-14,Q187205,Bistrița,Q181513,Bistrița-Năsăud County,"47.133333333333,24.483333333333",47.133333333333,24.483333333333,Q6581072,female,Q3628769,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Women%27s_5000_metres,athletics at the 2000 Summer Olympics – women's 5000 metres,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,RO1,Macroregiunea Unu,RO11,Nord-Vest,RO112,Bistriţa-Năsăud,2531913,296183,34951.98,2369.63,RO,Romania
Q237567,https://en.wikipedia.org/wiki/Sonia_O%27Sullivan,Sonia O'Sullivan,silver,Q2467940,https://en.wikipedia.org/wiki/Ireland_at_the_2000_Summer_Olympics,Ireland at the 2000 Summer Olympics,Q27,Republic of Ireland,IE,IRL,IRL,IE,1969-11-28,Q733093,Cobh,Q162475,County Cork,"51.851,-8.2967",51.851,-8.2967,Q6581072,female,Q3628769,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Women%27s_5000_metres,athletics at the 2000 Summer Olympics – women's 5000 metres,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,IE0,Ireland,IE05,Southern,IE053,South-West ,1741180,756254,203606.36,115680.97,IE,Ireland
Q232351,https://en.wikipedia.org/wiki/Fernanda_Ribeiro,Fernanda Ribeiro,bronze,Q141466,https://en.wikipedia.org/wiki/Portugal_at_the_2000_Summer_Olympics,Portugal at the 2000 Summer Olympics,Q45,Portugal,PT,PRT,POR,PT,1969-06-23,Q984656,Penafiel,Q322792,Porto,"41.2,-8.2833333333333",41.2,-8.2833333333333,Q6581072,female,Q1432289,"https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Women%27s_10,000_metres","athletics at the 2000 Summer Olympics – women's 10,000 metres",Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,PT1,Continente,PT11,Norte,PT11C,Tâmega e Sousa,3640294,408425,71872.97,5986.43,PT,Portugal
Q310415,https://en.wikipedia.org/wiki/Robert_Korzeniowski,Robert Korzeniowski,gold,Q2334690,https://en.wikipedia.org/wiki/Poland_at_the_2000_Summer_Olympics,Poland at the 2000 Summer Olympics,Q36,Poland,PL,POL,POL,PL,1968-07-30,Q931022,Lubaczów,Q1147572,Lubaczów County,"50.155600888889,23.122991388889",50.155600888889,23.122991388889,Q6581097,male,Q3628781,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Men%27s_20_kilometres_walk,athletics at the 2000 Summer Olympics – men's 20 kilometres walk,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,PL8,Makroregion wschodni,PL82,Podkarpackie,PL822,Przemyski,1962332,351769,24486.83,2944.24,PL,Poland
Q310415,https://en.wikipedia.org/wiki/Robert_Korzeniowski,Robert Korzeniowski,gold,Q2334690,https://en.wikipedia.org/wiki/Poland_at_the_2000_Summer_Olympics,Poland at the 2000 Summer Olympics,Q36,Poland,PL,POL,POL,PL,1968-07-30,Q931022,Lubaczów,Q1147572,Lubaczów County,"50.155600888889,23.122991388889",50.155600888889,23.122991388889,Q6581097,male,Q3628782,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Men%27s_50_kilometres_walk,athletics at the 2000 Summer Olympics – men's 50 kilometres walk,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,PL8,Makroregion wschodni,PL82,Podkarpackie,PL822,Przemyski,1962332,351769,24486.83,2944.24,PL,Poland
Q377080,https://en.wikipedia.org/wiki/Aigars_Fadejevs,Aigars Fadejevs,silver,Q2371421,https://en.wikipedia.org/wiki/Latvia_at_the_2000_Summer_Olympics,Latvia at the 2000 Summer Olympics,Q211,Latvia,LV,LVA,LAT,LV,1975-12-27,Q323774,Valka,Q1945263,Valka Municipality,"57.775277777778,26.021388888889",57.775277777778,26.021388888889,Q6581097,male,Q3628782,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Men%27s_50_kilometres_walk,athletics at the 2000 Summer Olympics – men's 50 kilometres walk,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,LV0,Latvija,LV00,Latvija,LV00C,Vidzeme,1883008,NA,38823.7,NA,LV,Latvia
Q243009,https://en.wikipedia.org/wiki/Kjersti_Pl%C3%A4tzer,Kjersti Plätzer,silver,Q2166325,https://en.wikipedia.org/wiki/Norway_at_the_2000_Summer_Olympics,Norway at the 2000 Summer Olympics,Q20,Norway,NO,NOR,NOR,NO,1972-01-18,Q2680384,Søfteland,Q493936,Os,"60.239167,5.444444",60.239167,5.444444,Q6581072,female,Q2311908,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Women%27s_20_kilometres_walk,athletics at the 2000 Summer Olympics – women's 20 kilometres walk,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NO0,Norge,NO0A,Vestlandet,NO0A2,Vestland,1406920,646205,82392.66,36516.19,NO,Norway
Q236390,https://en.wikipedia.org/wiki/Mar%C3%ADa_Vasco,María Vasco,bronze,Q579333,https://en.wikipedia.org/wiki/Spain_at_the_2000_Summer_Olympics,Spain at the 2000 Summer Olympics,Q29,Spain,ES,ESP,ESP,ES,1975-12-26,Q15652,Viladecans,Q15351,Baix Llobregat,"41.315833333333,2.0194444444444",41.315833333333,2.0194444444444,Q6581072,female,Q2311908,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Women%27s_20_kilometres_walk,athletics at the 2000 Summer Olympics – women's 20 kilometres walk,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,ES5,Este,ES51,Cataluña,ES511,Barcelona,7901963,5797356,255153.86,173721.88,ES,Spain
Q263560,https://en.wikipedia.org/wiki/Lidia_%C8%98imon,Lidia Șimon,silver,Q59986,https://en.wikipedia.org/wiki/Romania_at_the_2000_Summer_Olympics,Romania at the 2000 Summer Olympics,Q218,Romania,RO,ROU,ROU,RO,1973-09-04,Q666521,Târgu Cărbunești,Q190406,Gorj County,"44.958333333333,23.506388888889",44.958333333333,23.506388888889,Q6581072,female,Q3628779,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Women%27s_marathon,athletics at the 2000 Summer Olympics – women's marathon,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,RO4,Macroregiunea Patru,RO41,Sud-Vest Oltenia,RO412,Gorj,1861680,311298,21099.21,3590.85,RO,Romania
Q1365064,https://en.wikipedia.org/wiki/Roman_Shchurenko,Roman Shchurenko,bronze,Q1076807,https://en.wikipedia.org/wiki/Ukraine_at_the_2000_Summer_Olympics,Ukraine at the 2000 Summer Olympics,Q212,Ukraine,UA,UKR,UKR,NA,1976-09-14,Q156760,Nikopol,Q103820607,Nikopol Raion,"47.566667,34.4",47.566667,34.4,Q6581097,male,Q3628785,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Men%27s_long_jump,athletics at the 2000 Summer Olympics – men's long jump,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,UA3,Macroregion_03,UA31,Dnipropetrovska Oblast,UA314,Nikopolskyi Raion,NA,NA,NA,NA,UA,Ukraine
Q532795,https://en.wikipedia.org/wiki/Arsi_Harju,Arsi Harju,gold,Q2370867,https://en.wikipedia.org/wiki/Finland_at_the_2000_Summer_Olympics,Finland at the 2000 Summer Olympics,Q33,Finland,FI,FIN,FIN,FI,1974-03-18,Q6016,Kurikka,Q5692,South Ostrobothnia,"62.6166666666667,22.4",62.6166666666667,22.4,Q6581097,male,Q3628775,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Men%27s_shot_put,athletics at the 2000 Summer Olympics – men's shot put,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,FI1,Manner-Suomi,FI19,Länsi-Suomi,FI199,Etelä-Pohjanmaa,1384761,NA,59454.91,NA,FI,Finland
Q211408,https://en.wikipedia.org/wiki/Virgilijus_Alekna,Virgilijus Alekna,gold,Q2110067,https://en.wikipedia.org/wiki/Lithuania_at_the_2000_Summer_Olympics,Lithuania at the 2000 Summer Olympics,Q37,Lithuania,LT,LTU,LTU,LT,1972-02-13,Q16474090,Terpeikiai,Q12674164,Subačius eldership,"55.794,24.806",55.794,24.806,Q6581097,male,Q3628777,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Men%27s_discus_throw,athletics at the 2000 Summer Olympics – men's discus throw,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,LT0,Lietuva,LT02,Vidurio ir vakarų Lietuvos regionas ,LT025,Panevėžio apskritis,2008555,211377,37945.9,3013.61,LT,Lithuania
Q368472,https://en.wikipedia.org/wiki/Lars_Riedel,Lars Riedel,silver,Q148380,https://en.wikipedia.org/wiki/Germany_at_the_2000_Summer_Olympics,Germany at the 2000 Summer Olympics,Q183,Germany,DE,DEU,GER,DE,1967-06-28,Q3778,Zwickau,Q6330,Zwickau,"50.718888888889,12.496111111111",50.718888888889,12.496111111111,Q6581097,male,Q3628777,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Men%27s_discus_throw,athletics at the 2000 Summer Olympics – men's discus throw,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,DED,Sachsen,DED4,Chemnitz,DED45,Zwickau,1411556,310838,46588.03,10231.02,DE,Germany
Q193187,https://en.wikipedia.org/wiki/Jan_%C5%BDelezn%C3%BD,Jan Železný,gold,Q2450631,https://en.wikipedia.org/wiki/Czech_Republic_at_the_2000_Summer_Olympics,Czech Republic at the 2000 Summer Olympics,Q213,Czech Republic,CZ,CZE,CZE,CZ,1966-06-16,Q191805,Mladá Boleslav,Q852468,Mladá Boleslav District,"50.4125,14.906388888889",50.4125,14.906388888889,Q6581097,male,Q2311149,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Men%27s_javelin_throw,athletics at the 2000 Summer Olympics – men's javelin throw,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,CZ0,Česko,CZ02,Střední Čechy,CZ020,Středočeský kraj,1439391,1439391,31575.43,31575.43,CZ,Czechia
Q434933,https://en.wikipedia.org/wiki/Szymon_Zi%C3%B3%C5%82kowski,Szymon Ziółkowski,gold,Q2334690,https://en.wikipedia.org/wiki/Poland_at_the_2000_Summer_Olympics,Poland at the 2000 Summer Olympics,Q36,Poland,PL,POL,POL,PL,1976-07-01,Q268,Poznań,Q54187,Greater Poland Voivodeship,"52.4083333333333,16.9336111111111",52.4083333333333,16.9336111111111,Q6581097,male,Q3628778,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Men%27s_hammer_throw,athletics at the 2000 Summer Olympics – men's hammer throw,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,PL4,Makroregion północno-zachodni,PL41,Wielkopolskie,PL415,Miasto Poznań,3444228,537063,64065.15,16628.82,PL,Poland
Q1332457,https://en.wikipedia.org/wiki/Nicola_Vizzoni,Nicola Vizzoni,silver,Q2445334,https://en.wikipedia.org/wiki/Italy_at_the_2000_Summer_Olympics,Italy at the 2000 Summer Olympics,Q38,Italy,IT,ITA,ITA,IT,1973-11-04,Q219330,Pietrasanta,Q16202,Province of Lucca,"43.94519,10.21827",43.94519,10.21827,Q6581097,male,Q3628778,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Men%27s_hammer_throw,athletics at the 2000 Summer Olympics – men's hammer throw,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,ITI,Centro (IT),ITI1,Toscana,ITI12,Lucca,3661981,382184,128308.37,11414.2,IT,Italy
Q334700,https://en.wikipedia.org/wiki/Erki_Nool,Erki Nool,gold,Q619535,https://en.wikipedia.org/wiki/Estonia_at_the_2000_Summer_Olympics,Estonia at the 2000 Summer Olympics,Q191,Estonia,EE,EST,EST,EE,1970-06-25,Q205271,Võru,Q23890457,Võru City,"57.848611111111,26.992777777778",57.848611111111,26.992777777778,Q6581097,male,Q1426826,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Men%27s_decathlon,athletics at the 2000 Summer Olympics – men's decathlon,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,EE0,Eesti,EE00,Eesti,EE008,Lõuna-Eesti,1365884,322233,36011.14,6904.75,EE,Estonia
Q310015,https://en.wikipedia.org/wiki/Roman_%C5%A0ebrle,Roman Šebrle,silver,Q2450631,https://en.wikipedia.org/wiki/Czech_Republic_at_the_2000_Summer_Olympics,Czech Republic at the 2000 Summer Olympics,Q213,Czech Republic,CZ,CZE,CZE,CZ,1974-11-26,Q1000033,Lanškroun,Q856824,Ústí nad Orlicí District,"49.912192261266,16.611954510979",49.912192261266,16.611954510979,Q6581097,male,Q1426826,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Men%27s_decathlon,athletics at the 2000 Summer Olympics – men's decathlon,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,CZ0,Česko,CZ05,Severovýchod,CZ053,Pardubický kraj,1533205,528761,31351.41,10921.19,CZ,Czechia
Q231965,https://en.wikipedia.org/wiki/Kajsa_Bergqvist,Kajsa Bergqvist,bronze,Q2365339,https://en.wikipedia.org/wiki/Sweden_at_the_2000_Summer_Olympics,Sweden at the 2000 Summer Olympics,Q34,Sweden,SE,SWE,SWE,SE,1976-10-12,Q503746,Sollentuna Municipality,Q104231,Stockholm County,"59.45,17.916666666667",59.45,17.916666666667,Q6581072,female,Q1432202,https://en.wikipedia.org/wiki/Athletics_at_the_2000_Summer_Olympics_%E2%80%93_Women%27s_high_jump,athletics at the 2000 Summer Olympics – women's high jump,Q249809,athletics at the 2000 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,SE1,Östra Sverige,SE11,Stockholm,SE110,Stockholms län,2440027,2440027,174429,171268.72,SE,Sweden
