event_name,medal,medalist_name,medalist_wikidata_id,country_medal,delegation_name,sex_or_gender
football at the 1996 Summer Olympics – women's tournament,bronze,Reidun Seth,Q1792647,Norway,Norway at the 1996 Summer Olympics,female
football at the 1996 Summer Olympics – women's tournament,bronze,Kjersti Thun,Q4982721,Norway,Norway at the 1996 Summer Olympics,female
football at the 1996 Summer Olympics – women's tournament,bronze,Ingrid Sternhoff,Q3429928,Norway,Norway at the 1996 Summer Olympics,female
judo at the 1996 Summer Olympics – women's 61 kg,bronze,Jung Sung-sook,Q5296190,Netherlands,Netherlands at the 1996 Summer Olympics,female
