medalist_wikidata_id,medalist_link,medalist_name,medal,delegation_wikidata_id,delegation_link,delegation_name,country_medal_wikidata_id,country_medal,country_medal_code2,country_medal_code3,country_medal_ioc_country_code,country_medal_NUTS_code,date_of_birth,place_of_birth_wikidata_id,place_of_birth,place_of_birth_located_in_wikidata_id,place_of_birth_located_in,place_of_birth_coordinates,lat,lon,sex_or_gender_wikidata_id,sex_or_gender,event_wikidata_id,event_link,event_name,event_part_of_wikidata_id,event_part_of,event_sport_wikidata_id,event_sport,event_part_of_sport_wikidata_id,event_part_of_sport,sport_wikidata_id,sport,nuts1_id,nuts1_name,nuts2_id,nuts2_name,nuts3_id,nuts3_name,nuts2_population,nuts3_population,nuts2_gdp,nuts3_gdp,nuts0_id,nuts0_name
Q512736,https://en.wikipedia.org/wiki/Yelena_Miroshina,Yelena Miroshina,silver,Q606834,https://en.wikipedia.org/wiki/Unified_Team_at_the_1992_Summer_Olympics,Unified (ex-Soviet) Team at the 1992 Summer Olympics,NA,NA,NA,NA,NA,NA,1974-06-05,Q649,Moscow,Q159,Russia,"55.755833333333,37.617777777778",55.755833333333,37.617777777778,Q6581072,female,Q4000244,https://en.wikipedia.org/wiki/Diving_at_the_1992_Summer_Olympics_%E2%80%93_Women%27s_10_metre_platform,diving at the 1992 Summer Olympics – women's 10 metre platform,Q900199,diving at the 1992 Summer Olympics,Q7735,diving,Q7735,diving,Q7735,diving,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q1906251,https://en.wikipedia.org/wiki/Mary_Ellen_Clark,Mary Ellen Clark,bronze,Q2449888,https://en.wikipedia.org/wiki/United_States_at_the_1992_Summer_Olympics,United States at the 1992 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1962-12-25,Q2222550,Abington Township,Q378527,Montgomery County,"40.1,-75.099722222222",40.1,-75.099722222222,Q6581072,female,Q4000244,https://en.wikipedia.org/wiki/Diving_at_the_1992_Summer_Olympics_%E2%80%93_Women%27s_10_metre_platform,diving at the 1992 Summer Olympics – women's 10 metre platform,Q900199,diving at the 1992 Summer Olympics,Q7735,diving,Q7735,diving,Q7735,diving,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q294676,https://en.wikipedia.org/wiki/Alexander_Popov_(swimmer),Alexander Popov,gold,Q606834,https://en.wikipedia.org/wiki/Unified_Team_at_the_1992_Summer_Olympics,Unified (ex-Soviet) Team at the 1992 Summer Olympics,NA,NA,NA,NA,NA,NA,1971-11-16,Q157523,Lesnoy,Q4145650,Lesnoy Urban Okrug,"58.633333333333,59.783333333333",58.633333333333,59.783333333333,Q6581097,male,Q3879668,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Men%27s_50_metre_freestyle,swimming at the 1992 Summer Olympics – men's 50 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q177969,https://en.wikipedia.org/wiki/Matt_Biondi,Matt Biondi,silver,Q2449888,https://en.wikipedia.org/wiki/United_States_at_the_1992_Summer_Olympics,United States at the 1992 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1965-10-08,Q594122,Moraga,Q108058,Contra Costa County,"37.835,-122.12972222222",37.835,-122.12972222222,Q6581097,male,Q3879668,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Men%27s_50_metre_freestyle,swimming at the 1992 Summer Olympics – men's 50 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q685026,https://en.wikipedia.org/wiki/Tom_Jager,Tom Jager,bronze,Q2449888,https://en.wikipedia.org/wiki/United_States_at_the_1992_Summer_Olympics,United States at the 1992 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1964-10-06,Q577845,Collinsville,Q486448,Madison County,"38.6805452,-89.9813252",38.6805452,-89.9813252,Q6581097,male,Q3879668,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Men%27s_50_metre_freestyle,swimming at the 1992 Summer Olympics – men's 50 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q270932,https://en.wikipedia.org/wiki/Yang_Wenyi,Yang Wenyi,gold,Q1190353,https://en.wikipedia.org/wiki/China_at_the_1992_Summer_Olympics,China at the 1992 Summer Olympics,Q148,People's Republic of China,CN,CHN,CHN,NA,1972-01-11,Q8686,Shanghai,Q148,People's Republic of China,"31.166666666667,121.46666666667",31.166666666667,121.46666666667,Q6581072,female,Q3879667,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Women%27s_50_metre_freestyle,swimming at the 1992 Summer Olympics – women's 50 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q198151,https://en.wikipedia.org/wiki/Zhuang_Yong,Zhuang Yong,silver,Q1190353,https://en.wikipedia.org/wiki/China_at_the_1992_Summer_Olympics,China at the 1992 Summer Olympics,Q148,People's Republic of China,CN,CHN,CHN,NA,1972-08-10,Q8686,Shanghai,Q148,People's Republic of China,"31.166666666667,121.46666666667",31.166666666667,121.46666666667,Q6581072,female,Q3879667,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Women%27s_50_metre_freestyle,swimming at the 1992 Summer Olympics – women's 50 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q240016,https://en.wikipedia.org/wiki/Angel_Martino,Angel Martino,bronze,Q2449888,https://en.wikipedia.org/wiki/United_States_at_the_1992_Summer_Olympics,United States at the 1992 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1967-04-25,Q79580,Tuscaloosa,Q503877,Tuscaloosa County,"33.206666666667,-87.534722222222",33.206666666667,-87.534722222222,Q6581072,female,Q3879667,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Women%27s_50_metre_freestyle,swimming at the 1992 Summer Olympics – women's 50 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q294676,https://en.wikipedia.org/wiki/Alexander_Popov_(swimmer),Alexander Popov,gold,Q606834,https://en.wikipedia.org/wiki/Unified_Team_at_the_1992_Summer_Olympics,Unified (ex-Soviet) Team at the 1992 Summer Olympics,NA,NA,NA,NA,NA,NA,1971-11-16,Q157523,Lesnoy,Q4145650,Lesnoy Urban Okrug,"58.633333333333,59.783333333333",58.633333333333,59.783333333333,Q6581097,male,Q3879648,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Men%27s_100_metre_freestyle,swimming at the 1992 Summer Olympics – men's 100 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q1337037,https://en.wikipedia.org/wiki/Gustavo_Borges,Gustavo Borges,silver,Q2580880,https://en.wikipedia.org/wiki/Brazil_at_the_1992_Summer_Olympics,Brazil at the 1992 Summer Olympics,Q155,Brazil,BR,BRA,BRA,NA,1972-12-02,Q188892,Ribeirão Preto,Q175,São Paulo,"-21.1776315,-47.8100983",-21.1776315,-47.8100983,Q6581097,male,Q3879648,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Men%27s_100_metre_freestyle,swimming at the 1992 Summer Olympics – men's 100 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q1737458,https://en.wikipedia.org/wiki/St%C3%A9phan_Caron,Stéphan Caron,bronze,Q3048204,https://en.wikipedia.org/wiki/France_at_the_1992_Summer_Olympics,France at the 1992 Summer Olympics,Q142,France,FR,FRA,FRA,FR,1966-07-01,Q30974,Rouen,Q262723,arrondissement of Rouen,"49.443055555556,1.1025",49.443055555556,1.1025,Q6581097,male,Q3879648,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Men%27s_100_metre_freestyle,swimming at the 1992 Summer Olympics – men's 100 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,FRD,Normandie,FRD2,Haute-Normandie ,FRD22,Seine-Maritime,1854083,1255751,62726.07,43069.58,FR,France
Q198151,https://en.wikipedia.org/wiki/Zhuang_Yong,Zhuang Yong,gold,Q1190353,https://en.wikipedia.org/wiki/China_at_the_1992_Summer_Olympics,China at the 1992 Summer Olympics,Q148,People's Republic of China,CN,CHN,CHN,NA,1972-08-10,Q8686,Shanghai,Q148,People's Republic of China,"31.166666666667,121.46666666667",31.166666666667,121.46666666667,Q6581072,female,Q3879647,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Women%27s_100_metre_freestyle,swimming at the 1992 Summer Olympics – women's 100 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q231011,https://en.wikipedia.org/wiki/Jenny_Thompson,Jenny Thompson,silver,Q2449888,https://en.wikipedia.org/wiki/United_States_at_the_1992_Summer_Olympics,United States at the 1992 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1973-02-26,Q1066487,Danvers,Q54076,Essex County,"42.575,-70.930555555556",42.575,-70.930555555556,Q6581072,female,Q3879647,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Women%27s_100_metre_freestyle,swimming at the 1992 Summer Olympics – women's 100 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q57582,https://en.wikipedia.org/wiki/Franziska_van_Almsick,Franziska van Almsick,bronze,Q150388,https://en.wikipedia.org/wiki/Germany_at_the_1992_Summer_Olympics,Germany at the 1992 Summer Olympics,Q183,Germany,DE,DEU,GER,DE,1978-04-05,Q56037,East Berlin,Q64,Berlin,"52.518611111111,13.404444444444",52.518611111111,13.404444444444,Q6581072,female,Q3879647,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Women%27s_100_metre_freestyle,swimming at the 1992 Summer Olympics – women's 100 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,DE3,Berlin,DE30,Berlin,DE300,Berlin,3755251,3755251,180289,166036.11,DE,Germany
Q377759,https://en.wikipedia.org/wiki/Yevgeny_Sadovyi,Yevgeny Sadovyi,gold,Q606834,https://en.wikipedia.org/wiki/Unified_Team_at_the_1992_Summer_Olympics,Unified (ex-Soviet) Team at the 1992 Summer Olympics,NA,NA,NA,NA,NA,NA,1973-01-19,Q98995,Volzhsky,Q27537299,Volzhsky Urban Okrug,"48.783333333333,44.766666666667",48.783333333333,44.766666666667,Q6581097,male,Q3879660,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Men%27s_200_metre_freestyle,swimming at the 1992 Summer Olympics – men's 200 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q2171385,https://en.wikipedia.org/wiki/Anders_Holmertz,Anders Holmertz,silver,Q1187820,https://en.wikipedia.org/wiki/Sweden_at_the_1992_Summer_Olympics,Sweden at the 1992 Summer Olympics,Q34,Sweden,SE,SWE,SWE,SE,1968-12-01,Q54357,Motala,Q508108,Motala Municipality,"58.544165323505,15.036873338646",58.544165323505,15.036873338646,Q6581097,male,Q3879660,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Men%27s_200_metre_freestyle,swimming at the 1992 Summer Olympics – men's 200 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,SE1,Östra Sverige,SE12,Östra Mellansverige,SE123,Östergötlands län,1763645,471912,81375.47,21505.77,SE,Sweden
Q609694,https://en.wikipedia.org/wiki/Antti_Kasvio,Antti Kasvio,bronze,Q2580802,https://en.wikipedia.org/wiki/Finland_at_the_1992_Summer_Olympics,Finland at the 1992 Summer Olympics,Q33,Finland,FI,FIN,FIN,FI,1973-12-20,Q47034,Espoo,Q5711,Uusimaa,"60.2055555555556,24.6555555555556",60.2055555555556,24.6555555555556,Q6581097,male,Q3879660,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Men%27s_200_metre_freestyle,swimming at the 1992 Summer Olympics – men's 200 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,FI1,Manner-Suomi,FI1B,Helsinki-Uusimaa,FI1B1,Helsinki-Uusimaa,1733033,1733033,105830.53,98663.45,FI,Finland
Q253674,https://en.wikipedia.org/wiki/Nicole_Haislett,Nicole Haislett,gold,Q2449888,https://en.wikipedia.org/wiki/United_States_at_the_1992_Summer_Olympics,United States at the 1992 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1972-12-16,Q49236,St. Petersburg,Q494556,Pinellas County,"27.773055555556,-82.64",27.773055555556,-82.64,Q6581072,female,Q3879659,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Women%27s_200_metre_freestyle,swimming at the 1992 Summer Olympics – women's 200 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q57582,https://en.wikipedia.org/wiki/Franziska_van_Almsick,Franziska van Almsick,silver,Q150388,https://en.wikipedia.org/wiki/Germany_at_the_1992_Summer_Olympics,Germany at the 1992 Summer Olympics,Q183,Germany,DE,DEU,GER,DE,1978-04-05,Q56037,East Berlin,Q64,Berlin,"52.518611111111,13.404444444444",52.518611111111,13.404444444444,Q6581072,female,Q3879659,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Women%27s_200_metre_freestyle,swimming at the 1992 Summer Olympics – women's 200 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,DE3,Berlin,DE30,Berlin,DE300,Berlin,3755251,3755251,180289,166036.11,DE,Germany
Q273765,https://en.wikipedia.org/wiki/Kerstin_Kielgass,Kerstin Kielgass,bronze,Q150388,https://en.wikipedia.org/wiki/Germany_at_the_1992_Summer_Olympics,Germany at the 1992 Summer Olympics,Q183,Germany,DE,DEU,GER,DE,1969-12-06,Q56037,East Berlin,Q64,Berlin,"52.518611111111,13.404444444444",52.518611111111,13.404444444444,Q6581072,female,Q3879659,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Women%27s_200_metre_freestyle,swimming at the 1992 Summer Olympics – women's 200 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,DE3,Berlin,DE30,Berlin,DE300,Berlin,3755251,3755251,180289,166036.11,DE,Germany
Q377759,https://en.wikipedia.org/wiki/Yevgeny_Sadovyi,Yevgeny Sadovyi,gold,Q606834,https://en.wikipedia.org/wiki/Unified_Team_at_the_1992_Summer_Olympics,Unified (ex-Soviet) Team at the 1992 Summer Olympics,NA,NA,NA,NA,NA,NA,1973-01-19,Q98995,Volzhsky,Q27537299,Volzhsky Urban Okrug,"48.783333333333,44.766666666667",48.783333333333,44.766666666667,Q6581097,male,Q3879664,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Men%27s_400_metre_freestyle,swimming at the 1992 Summer Olympics – men's 400 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q362197,https://en.wikipedia.org/wiki/Kieren_Perkins,Kieren Perkins,silver,Q148322,https://en.wikipedia.org/wiki/Australia_at_the_1992_Summer_Olympics,Australia at the 1992 Summer Olympics,Q408,Australia,AU,AUS,AUS,NA,1973-08-14,Q34932,Brisbane,Q36074,Queensland,"-27.467777777778,153.02777777778",-27.467777777778,153.02777777778,Q6581097,male,Q3879664,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Men%27s_400_metre_freestyle,swimming at the 1992 Summer Olympics – men's 400 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q2171385,https://en.wikipedia.org/wiki/Anders_Holmertz,Anders Holmertz,bronze,Q1187820,https://en.wikipedia.org/wiki/Sweden_at_the_1992_Summer_Olympics,Sweden at the 1992 Summer Olympics,Q34,Sweden,SE,SWE,SWE,SE,1968-12-01,Q54357,Motala,Q508108,Motala Municipality,"58.544165323505,15.036873338646",58.544165323505,15.036873338646,Q6581097,male,Q3879664,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Men%27s_400_metre_freestyle,swimming at the 1992 Summer Olympics – men's 400 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,SE1,Östra Sverige,SE12,Östra Mellansverige,SE123,Östergötlands län,1763645,471912,81375.47,21505.77,SE,Sweden
Q267506,https://en.wikipedia.org/wiki/Dagmar_Hase,Dagmar Hase,gold,Q150388,https://en.wikipedia.org/wiki/Germany_at_the_1992_Summer_Olympics,Germany at the 1992 Summer Olympics,Q183,Germany,DE,DEU,GER,DE,1969-12-22,Q40623,Quedlinburg,Q6087,Harz District,"51.791666666667,11.147222222222",51.791666666667,11.147222222222,Q6581072,female,Q3879662,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Women%27s_400_metre_freestyle,swimming at the 1992 Summer Olympics – women's 400 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,DEE,Sachsen-Anhalt,DEE0,Sachsen-Anhalt,DEE09,Harz,2186643,210381,75193.75,5419.77,DE,Germany
Q49286,https://en.wikipedia.org/wiki/Janet_Evans,Janet Evans,silver,Q2449888,https://en.wikipedia.org/wiki/United_States_at_the_1992_Summer_Olympics,United States at the 1992 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1971-08-28,Q494723,Fullerton,Q5925,Orange County,"33.88,-117.92861111111",33.88,-117.92861111111,Q6581072,female,Q3879662,https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics_%E2%80%93_Women%27s_400_metre_freestyle,swimming at the 1992 Summer Olympics – women's 400 metre freestyle,Q832016,swimming at the 1992 Summer Olympics,Q31920,swimming,Q31920,swimming,Q31920,swimming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
