medalist_wikidata_id,medalist_link,medalist_name,medal,delegation_wikidata_id,delegation_link,delegation_name,country_medal_wikidata_id,country_medal,country_medal_code2,country_medal_code3,country_medal_ioc_country_code,country_medal_NUTS_code,date_of_birth,place_of_birth_wikidata_id,place_of_birth,place_of_birth_located_in_wikidata_id,place_of_birth_located_in,place_of_birth_coordinates,lat,lon,sex_or_gender_wikidata_id,sex_or_gender,event_wikidata_id,event_link,event_name,event_part_of_wikidata_id,event_part_of,event_sport_wikidata_id,event_sport,event_part_of_sport_wikidata_id,event_part_of_sport,sport_wikidata_id,sport,nuts1_id,nuts1_name,nuts2_id,nuts2_name,nuts3_id,nuts3_name,nuts2_population,nuts3_population,nuts2_gdp,nuts3_gdp,nuts0_id,nuts0_name
Q119819,https://en.wikipedia.org/wiki/Audrey_Williamson,Audrey Williamson,silver,Q1960430,https://en.wikipedia.org/wiki/Great_Britain_at_the_1948_Summer_Olympics,Great Britain at the 1948 Summer Olympics,Q145,United Kingdom,GB,GBR,GBR,UK,1926-09-28,Q170478,Bournemouth,Q54366459,"Bournemouth, Christchurch and Poole","50.72,-1.88",50.72,-1.88,Q6581072,female,Q3628384,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Women%27s_200_metres,athletics at the 1948 Summer Olympics – women's 200 metres,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,UKK,South West (England),UKK2,Dorset and Somerset,UKK24,"Bournemouth, Christchurch and Poole",1336003,NA,NA,NA,UK,United Kingdom
Q462939,https://en.wikipedia.org/wiki/Audrey_Patterson,Audrey Patterson,bronze,Q2198277,https://en.wikipedia.org/wiki/United_States_at_the_1948_Summer_Olympics,United States at the 1948 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1926-09-27,Q34404,New Orleans,Q486231,Orleans Parish,"29.9761111111111,-90.0783333333333",29.9761111111111,-90.0783333333333,Q6581072,female,Q3628384,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Women%27s_200_metres,athletics at the 1948 Summer Olympics – women's 200 metres,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q434100,https://en.wikipedia.org/wiki/Arthur_Wint,Arthur Wint,gold,Q145131,https://en.wikipedia.org/wiki/Jamaica_at_the_1948_Summer_Olympics,Jamaica at the 1948 Summer Olympics,Q766,Jamaica,JM,JAM,JAM,NA,1920-05-25,Q920496,Manchester Parish,Q174765,Middlesex County,"18.05,-77.533333333333",18.05,-77.533333333333,Q6581097,male,Q3628388,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Men%27s_400_metres,athletics at the 1948 Summer Olympics – men's 400 metres,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q158734,https://en.wikipedia.org/wiki/Herb_McKenley,Herb McKenley,silver,Q145131,https://en.wikipedia.org/wiki/Jamaica_at_the_1948_Summer_Olympics,Jamaica at the 1948 Summer Olympics,Q766,Jamaica,JM,JAM,JAM,NA,1922-07-10,Q1095557,Clarendon Parish,Q174765,Middlesex County,"17.733,-77.15",17.733,-77.15,Q6581097,male,Q3628388,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Men%27s_400_metres,athletics at the 1948 Summer Olympics – men's 400 metres,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q504643,https://en.wikipedia.org/wiki/Mal_Whitfield,Mal Whitfield,bronze,Q2198277,https://en.wikipedia.org/wiki/United_States_at_the_1948_Summer_Olympics,United States at the 1948 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1924-10-11,Q812071,Bay City,Q485910,Matagorda County,"28.9808,-95.9644",28.9808,-95.9644,Q6581097,male,Q3628388,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Men%27s_400_metres,athletics at the 1948 Summer Olympics – men's 400 metres,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q504643,https://en.wikipedia.org/wiki/Mal_Whitfield,Mal Whitfield,gold,Q2198277,https://en.wikipedia.org/wiki/United_States_at_the_1948_Summer_Olympics,United States at the 1948 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1924-10-11,Q812071,Bay City,Q485910,Matagorda County,"28.9808,-95.9644",28.9808,-95.9644,Q6581097,male,Q3628391,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Men%27s_800_metres,athletics at the 1948 Summer Olympics – men's 800 metres,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q434100,https://en.wikipedia.org/wiki/Arthur_Wint,Arthur Wint,silver,Q145131,https://en.wikipedia.org/wiki/Jamaica_at_the_1948_Summer_Olympics,Jamaica at the 1948 Summer Olympics,Q766,Jamaica,JM,JAM,JAM,NA,1920-05-25,Q920496,Manchester Parish,Q174765,Middlesex County,"18.05,-77.533333333333",18.05,-77.533333333333,Q6581097,male,Q3628391,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Men%27s_800_metres,athletics at the 1948 Summer Olympics – men's 800 metres,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q1377072,https://en.wikipedia.org/wiki/Marcel_Hansenne,Marcel Hansenne,bronze,Q1924622,https://en.wikipedia.org/wiki/France_at_the_1948_Summer_Olympics,France at the 1948 Summer Olympics,Q142,France,FR,FRA,FRA,FR,1917-01-24,Q175129,13th arrondissement of Paris,Q90,Paris,"48.832222222222,2.3555555555556",48.832222222222,2.3555555555556,Q6581097,male,Q3628391,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Men%27s_800_metres,athletics at the 1948 Summer Olympics – men's 800 metres,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,FR1,Ile-de-France,FR10,Ile-de-France,FR101,Paris,12388388,2104154,782639.16,252252.48,FR,France
Q958508,https://en.wikipedia.org/wiki/Henry_Eriksson,Henry Eriksson,gold,Q2096767,https://en.wikipedia.org/wiki/Sweden_at_the_1948_Summer_Olympics,Sweden at the 1948 Summer Olympics,Q34,Sweden,SE,SWE,SWE,SE,1920-01-23,Q83682,Avesta,Q500071,Avesta Municipality,"60.138991830628,16.183730958383",60.138991830628,16.183730958383,Q6581097,male,Q3628385,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Men%27s_1500_metres,athletics at the 1948 Summer Olympics – men's 1500 metres,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,SE3,Norra Sverige,SE31,Norra Mellansverige,SE312,Dalarnas län,859620,288310,38096.11,12178.04,SE,Sweden
Q959771,https://en.wikipedia.org/wiki/Lennart_Strand,Lennart Strand,silver,Q2096767,https://en.wikipedia.org/wiki/Sweden_at_the_1948_Summer_Olympics,Sweden at the 1948 Summer Olympics,Q34,Sweden,SE,SWE,SWE,SE,1921-06-13,Q2211,Malmö,Q503361,Malmö Municipality,"55.593188589918,13.021423031021",55.593188589918,13.021423031021,Q6581097,male,Q3628385,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Men%27s_1500_metres,athletics at the 1948 Summer Olympics – men's 1500 metres,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,SE2,Södra Sverige,SE22,Sydsverige,SE224,Skåne län,1573064,1414324,71256.61,62349.45,SE,Sweden
Q1352440,https://en.wikipedia.org/wiki/Wim_Slijkhuis,Willem Slijkhuis,bronze,Q888579,https://en.wikipedia.org/wiki/Netherlands_at_the_1948_Summer_Olympics,Netherlands at the 1948 Summer Olympics,Q55,Netherlands,NL,NLD,NED,NL,1923-01-13,Q43631,Leiden,Q694,South Holland,"52.16,4.49",52.16,4.49,Q6581097,male,Q3628385,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Men%27s_1500_metres,athletics at the 1948 Summer Olympics – men's 1500 metres,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NL3,West-Nederland,NL33,Zuid-Holland,NL337,Agglomeratie Leiden en Bollenstreek,3804906,440312,200451.76,17519.72,NL,Netherlands
Q558465,https://en.wikipedia.org/wiki/Gaston_Reiff,Gaston Reiff,gold,Q592430,https://en.wikipedia.org/wiki/Belgium_at_the_1948_Summer_Olympics,Belgium at the 1948 Summer Olympics,Q31,Belgium,BE,BEL,BEL,BE,1921-02-24,Q497572,Braine-l'Alleud,Q93707,Arrondissement of Nivelles,"50.6806,4.3717",50.6806,4.3717,Q6581097,male,Q3628389,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Men%27s_5000_metres,athletics at the 1948 Summer Olympics – men's 5000 metres,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,BE3,Région wallonne,BE31,Prov. Brabant wallon,BE310,Arr. Nivelles,413959,413959,24912.46,24912.46,BE,Belgium
Q52589,https://en.wikipedia.org/wiki/Emil_Z%C3%A1topek,Emil Zátopek,silver,Q1904417,https://en.wikipedia.org/wiki/Czechoslovakia_at_the_1948_Summer_Olympics,Czechoslovakia at the 1948 Summer Olympics,Q33946,Czechoslovakia,NA,CSK,TCH,NA,1922-09-19,Q849439,Kopřivnice,Q517427,Nový Jičín District,"49.599461028116,18.144833283338",49.599461028116,18.144833283338,Q6581097,male,Q3628389,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Men%27s_5000_metres,athletics at the 1948 Summer Olympics – men's 5000 metres,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,CZ0,Česko,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,1189674,1189674,24328.95,24328.95,CZ,Czechia
Q1352440,https://en.wikipedia.org/wiki/Wim_Slijkhuis,Willem Slijkhuis,bronze,Q888579,https://en.wikipedia.org/wiki/Netherlands_at_the_1948_Summer_Olympics,Netherlands at the 1948 Summer Olympics,Q55,Netherlands,NL,NLD,NED,NL,1923-01-13,Q43631,Leiden,Q694,South Holland,"52.16,4.49",52.16,4.49,Q6581097,male,Q3628389,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Men%27s_5000_metres,athletics at the 1948 Summer Olympics – men's 5000 metres,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NL3,West-Nederland,NL33,Zuid-Holland,NL337,Agglomeratie Leiden en Bollenstreek,3804906,440312,200451.76,17519.72,NL,Netherlands
Q52589,https://en.wikipedia.org/wiki/Emil_Z%C3%A1topek,Emil Zátopek,gold,Q1904417,https://en.wikipedia.org/wiki/Czechoslovakia_at_the_1948_Summer_Olympics,Czechoslovakia at the 1948 Summer Olympics,Q33946,Czechoslovakia,NA,CSK,TCH,NA,1922-09-19,Q849439,Kopřivnice,Q517427,Nový Jičín District,"49.599461028116,18.144833283338",49.599461028116,18.144833283338,Q6581097,male,Q3628379,"https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Men%27s_10,000_metres","athletics at the 1948 Summer Olympics – men's 10,000 metres",Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,CZ0,Česko,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,1189674,1189674,24328.95,24328.95,CZ,Czechia
Q435068,https://en.wikipedia.org/wiki/Alain_Mimoun,Alain Mimoun,silver,Q1924622,https://en.wikipedia.org/wiki/France_at_the_1948_Summer_Olympics,France at the 1948 Summer Olympics,Q142,France,FR,FRA,FRA,FR,1921-01-01,Q2215476,Telagh,Q3019915,Télagh District,"34.7849064,-0.5731773",34.7849064,-0.5731773,Q6581097,male,Q3628379,"https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Men%27s_10,000_metres","athletics at the 1948 Summer Olympics – men's 10,000 metres",Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q370075,https://en.wikipedia.org/wiki/Bertil_Albertsson,Bertil Albertsson,bronze,Q2096767,https://en.wikipedia.org/wiki/Sweden_at_the_1948_Summer_Olympics,Sweden at the 1948 Summer Olympics,Q34,Sweden,SE,SWE,SWE,SE,1921-09-01,Q25286,Uppsala,Q59091,Uppsala Municipality,"59.849760548324,17.638946597524",59.849760548324,17.638946597524,Q6581097,male,Q3628379,"https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Men%27s_10,000_metres","athletics at the 1948 Summer Olympics – men's 10,000 metres",Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,SE1,Östra Sverige,SE12,Östra Mellansverige,SE121,Uppsala län,1763645,400682,81375.47,19079.68,SE,Sweden
Q944543,https://en.wikipedia.org/wiki/William_Porter_(athlete),William Porter,gold,Q2198277,https://en.wikipedia.org/wiki/United_States_at_the_1948_Summer_Olympics,United States at the 1948 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1926-03-24,Q984374,Jackson,Q497702,Jackson County,"42.245833333333,-84.401388888889",42.245833333333,-84.401388888889,Q6581097,male,Q3628382,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Men%27s_110_metres_hurdles,athletics at the 1948 Summer Olympics – men's 110 metres hurdles,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q978227,https://en.wikipedia.org/wiki/Clyde_Scott,Clyde Scott,silver,Q2198277,https://en.wikipedia.org/wiki/United_States_at_the_1948_Summer_Olympics,United States at the 1948 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1924-08-29,Q15214188,Dixie,Q177562,Caddo Parish,"32.693,-93.835",32.693,-93.835,Q6581097,male,Q3628382,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Men%27s_110_metres_hurdles,athletics at the 1948 Summer Olympics – men's 110 metres hurdles,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q572474,https://en.wikipedia.org/wiki/Craig_Dixon,Craig Dixon,bronze,Q2198277,https://en.wikipedia.org/wiki/United_States_at_the_1948_Summer_Olympics,United States at the 1948 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1926-03-03,Q65,Los Angeles,Q104994,Los Angeles County,"34.05223,-118.24368",34.05223,-118.24368,Q6581097,male,Q3628382,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Men%27s_110_metres_hurdles,athletics at the 1948 Summer Olympics – men's 110 metres hurdles,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q724390,https://en.wikipedia.org/wiki/Roy_Cochran,Roy Cochran,gold,Q2198277,https://en.wikipedia.org/wiki/United_States_at_the_1948_Summer_Olympics,United States at the 1948 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1919-01-06,Q945338,Richton,Q490219,Perry County,"31.3494,-88.9386",31.3494,-88.9386,Q6581097,male,Q3628390,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Men%27s_400_metre_hurdles,athletics at the 1948 Summer Olympics – men's 400 metres hurdles,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q256183,https://en.wikipedia.org/wiki/Duncan_White,Duncan White,silver,Q2583451,https://en.wikipedia.org/wiki/Ceylon_at_the_1948_Summer_Olympics,Ceylon at the 1948 Summer Olympics,Q918153,British Ceylon,NA,NA,NA,NA,1918-03-01,Q854,Sri Lanka,NA,NA,"7,81",7,81,Q6581097,male,Q3628390,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Men%27s_400_metre_hurdles,athletics at the 1948 Summer Olympics – men's 400 metres hurdles,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q1393655,https://en.wikipedia.org/wiki/Rune_Larsson_(athlete),Rune Larsson,bronze,Q2096767,https://en.wikipedia.org/wiki/Sweden_at_the_1948_Summer_Olympics,Sweden at the 1948 Summer Olympics,Q34,Sweden,SE,SWE,SWE,SE,1924-06-17,Q1754,Stockholm,Q4994097,Over-Governors office,"59.329444444444,18.068611111111",59.329444444444,18.068611111111,Q6581097,male,Q3628390,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Men%27s_400_metre_hurdles,athletics at the 1948 Summer Olympics – men's 400 metres hurdles,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,SE1,Östra Sverige,SE11,Stockholm,SE110,Stockholms län,2440027,2440027,174429,171268.72,SE,Sweden
Q229046,https://en.wikipedia.org/wiki/Fanny_Blankers-Koen,Fanny Blankers-Koen,gold,Q888579,https://en.wikipedia.org/wiki/Netherlands_at_the_1948_Summer_Olympics,Netherlands at the 1948 Summer Olympics,Q55,Netherlands,NL,NLD,NED,NL,1918-04-26,Q10027,Baarn,Q776,Utrecht,"52.2125,5.2861",52.2125,5.2861,Q6581072,female,Q3628392,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Women%27s_80_metres_hurdles,athletics at the 1948 Summer Olympics – women's 80 metres hurdles,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NL3,West-Nederland,NL31,Utrecht,NL310,Utrecht,1387643,1387643,88660.46,83277.67,NL,Netherlands
Q450937,https://en.wikipedia.org/wiki/Maureen_Gardner,Maureen Gardner,silver,Q1960430,https://en.wikipedia.org/wiki/Great_Britain_at_the_1948_Summer_Olympics,Great Britain at the 1948 Summer Olympics,Q145,United Kingdom,GB,GBR,GBR,UK,1928-11-12,Q34217,Oxford,Q20986484,Oxford,"51.751944444444,-1.2577777777778",51.751944444444,-1.2577777777778,Q6581072,female,Q3628392,https://en.wikipedia.org/wiki/Athletics_at_the_1948_Summer_Olympics_%E2%80%93_Women%27s_80_metres_hurdles,athletics at the 1948 Summer Olympics – women's 80 metres hurdles,Q515125,athletics at the 1948 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,UKJ,South East (England),UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",UKJ14,Oxfordshire,2417428,687466,NA,NA,UK,United Kingdom
