medalist_wikidata_id,medalist_link,medalist_name,medal,delegation_wikidata_id,delegation_link,delegation_name,country_medal_wikidata_id,country_medal,country_medal_code2,country_medal_code3,country_medal_ioc_country_code,country_medal_NUTS_code,date_of_birth,place_of_birth_wikidata_id,place_of_birth,place_of_birth_located_in_wikidata_id,place_of_birth_located_in,place_of_birth_coordinates,lat,lon,sex_or_gender_wikidata_id,sex_or_gender,event_wikidata_id,event_link,event_name,event_part_of_wikidata_id,event_part_of,event_sport_wikidata_id,event_sport,event_part_of_sport_wikidata_id,event_part_of_sport,sport_wikidata_id,sport,nuts1_id,nuts1_name,nuts2_id,nuts2_name,nuts3_id,nuts3_name,nuts2_population,nuts3_population,nuts2_gdp,nuts3_gdp,nuts0_id,nuts0_name
Q1398791,https://en.wikipedia.org/wiki/Roger_Moens,Roger Moens,silver,Q2230615,https://en.wikipedia.org/wiki/Belgium_at_the_1960_Summer_Olympics,Belgium at the 1960 Summer Olympics,Q31,Belgium,BE,BEL,BEL,BE,1930-04-26,Q13121,Aalst,Q90921,Arrondissement of Aalst,"50.9383333333333,4.03916666666667",50.9383333333333,4.03916666666667,Q6581097,male,Q3628521,https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_800_metres,athletics at the 1960 Summer Olympics – men's 800 metres,Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,BE2,Vlaams Gewest,BE23,Prov. Oost-Vlaanderen,BE231,Arr. Aalst,1563346,302438,69092.1,9138.2,BE,Belgium
Q927971,https://en.wikipedia.org/wiki/George_Kerr_(athlete),George Kerr,bronze,Q140310,https://en.wikipedia.org/wiki/British_West_Indies_at_the_1960_Summer_Olympics,British West Indies at the 1960 Summer Olympics,Q652560,West Indies Federation,NA,NA,BWI,NA,1937-10-16,Q1131779,Hanover Parish,Q1134343,Cornwall County,"18.417,-78.133",18.417,-78.133,Q6581097,male,Q3628521,https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_800_metres,athletics at the 1960 Summer Olympics – men's 800 metres,Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q472503,https://en.wikipedia.org/wiki/Herb_Elliott,Herb Elliott,gold,Q144784,https://en.wikipedia.org/wiki/Australia_at_the_1960_Summer_Olympics,Australia at the 1960 Summer Olympics,Q408,Australia,AU,AUS,AUS,NA,1938-02-25,Q3183,Perth,Q3206,Western Australia,"-31.9558333333333,115.859722222222",-31.9558333333333,115.859722222222,Q6581097,male,Q3628513,https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_1500_metres,athletics at the 1960 Summer Olympics – men's 1500 metres,Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q1385699,https://en.wikipedia.org/wiki/Michel_Jazy,Michel Jazy,silver,Q2106560,https://en.wikipedia.org/wiki/France_at_the_1960_Summer_Olympics,France at the 1960 Summer Olympics,Q142,France,FR,FRA,FRA,FR,1936-06-13,Q177479,Oignies,Q12689,Pas-de-Calais,"50.469166666667,2.9936111111111",50.469166666667,2.9936111111111,Q6581097,male,Q3628513,https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_1500_metres,athletics at the 1960 Summer Olympics – men's 1500 metres,Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,FRE,Hauts-de-France,FRE1,Nord-Pas de Calais,FRE11,Nord,4070111,2612965,129427.04,85949.49,FR,France
Q780908,https://en.wikipedia.org/wiki/Istv%C3%A1n_R%C3%B3zsav%C3%B6lgyi,István Rózsavölgyi,bronze,Q578759,https://en.wikipedia.org/wiki/Hungary_at_the_1960_Summer_Olympics,Hungary at the 1960 Summer Olympics,Q28,Hungary,HU,HUN,HUN,HU,1929-03-30,Q1781,Budapest,Q28,Hungary,"47.498333333333,19.040833333333",47.498333333333,19.040833333333,Q6581097,male,Q3628513,https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_1500_metres,athletics at the 1960 Summer Olympics – men's 1500 metres,Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,HU1,Közép-Magyarország,HU11,Budapest,HU110,Budapest,1671004,1671004,61923.29,61923.29,HU,Hungary
Q269409,https://en.wikipedia.org/wiki/Murray_Halberg,Murray Halberg,gold,Q144957,https://en.wikipedia.org/wiki/New_Zealand_at_the_1960_Summer_Olympics,New Zealand at the 1960 Summer Olympics,Q664,New Zealand,NZ,NZL,NZL,NA,1933-07-07,Q377814,Eketāhuna,Q1750590,Tararua District,"-40.645,175.703",-40.645,175.703,Q6581097,male,Q3628519,https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_5000_metres,athletics at the 1960 Summer Olympics – men's 5000 metres,Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q64729,https://en.wikipedia.org/wiki/Hans_Grodotzki,Hans Grodotzki,silver,Q2057291,https://en.wikipedia.org/wiki/United_Team_of_Germany_at_the_1960_Summer_Olympics,Germany at the 1960 Summer Olympics,Q183,Germany,DE,DEU,GER,DE,1936-04-04,Q988651,Pasłęk,Q554531,Gmina Pasłęk,"54.05,19.666666666667",54.05,19.666666666667,Q6581097,male,Q3628519,https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_5000_metres,athletics at the 1960 Summer Olympics – men's 5000 metres,Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,PL6,Makroregion północny,PL62,Warmińsko-mazurskie,PL621,Elbląski,1303380,479660,16478.09,5173.31,PL,Poland
Q724641,https://en.wikipedia.org/wiki/Kazimierz_Zimny,Kazimierz Zimny,bronze,Q2419180,https://en.wikipedia.org/wiki/Poland_at_the_1960_Summer_Olympics,Poland at the 1960 Summer Olympics,Q36,Poland,PL,POL,POL,PL,1935-06-04,Q474697,Tczew,Q1341069,Tczew County,"54.091111111111,18.786388888889",54.091111111111,18.786388888889,Q6581097,male,Q3628519,https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_5000_metres,athletics at the 1960 Summer Olympics – men's 5000 metres,Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,PL6,Makroregion północny,PL63,Pomorskie,PL638,Starogardzki,2295745,400941,40841.09,4832.22,PL,Poland
Q249610,https://en.wikipedia.org/wiki/Pyotr_Bolotnikov,Pyotr Bolotnikov,gold,Q2309586,https://en.wikipedia.org/wiki/Soviet_Union_at_the_1960_Summer_Olympics,Soviet Union at the 1960 Summer Olympics,Q15180,Soviet Union,NA,SUN,URS,NA,1930-03-08,Q5340,Mordovia,Q159,Russia,"54.433333333333,44.45",54.433333333333,44.45,Q6581097,male,Q3628511,"https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_10,000_metres","athletics at the 1960 Summer Olympics – men's 10,000 metres",Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q64729,https://en.wikipedia.org/wiki/Hans_Grodotzki,Hans Grodotzki,silver,Q2057291,https://en.wikipedia.org/wiki/United_Team_of_Germany_at_the_1960_Summer_Olympics,Germany at the 1960 Summer Olympics,Q183,Germany,DE,DEU,GER,DE,1936-04-04,Q988651,Pasłęk,Q554531,Gmina Pasłęk,"54.05,19.666666666667",54.05,19.666666666667,Q6581097,male,Q3628511,"https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_10,000_metres","athletics at the 1960 Summer Olympics – men's 10,000 metres",Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,PL6,Makroregion północny,PL62,Warmińsko-mazurskie,PL621,Elbląski,1303380,479660,16478.09,5173.31,PL,Poland
Q174969,https://en.wikipedia.org/wiki/David_Power_(athlete),Dave Power,bronze,Q144784,https://en.wikipedia.org/wiki/Australia_at_the_1960_Summer_Olympics,Australia at the 1960 Summer Olympics,Q408,Australia,AU,AUS,AUS,NA,1928-07-14,Q606900,Maitland,Q820280,City of Maitland,"-32.7316666666667,151.5511111",-32.7316666666667,151.5511111,Q6581097,male,Q3628511,"https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_10,000_metres","athletics at the 1960 Summer Olympics – men's 10,000 metres",Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q529836,https://en.wikipedia.org/wiki/Lee_Calhoun,Lee Calhoun,gold,Q2078654,https://en.wikipedia.org/wiki/United_States_at_the_1960_Summer_Olympics,United States at the 1960 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1933-02-23,Q934987,Laurel,Q130008,Jones County,"31.6975,-89.139444444444",31.6975,-89.139444444444,Q6581097,male,Q3628512,https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_110_metres_hurdles,athletics at the 1960 Summer Olympics – men's 110 metres hurdles,Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q613860,https://en.wikipedia.org/wiki/Willie_May_(athletics),Willie May,silver,Q2078654,https://en.wikipedia.org/wiki/United_States_at_the_1960_Summer_Olympics,United States at the 1960 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1936-11-11,Q14679250,Knoxville,Q493709,Greene County,"32.9922,-87.7906",32.9922,-87.7906,Q6581097,male,Q3628512,https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_110_metres_hurdles,athletics at the 1960 Summer Olympics – men's 110 metres hurdles,Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q1341375,https://en.wikipedia.org/wiki/Hayes_Jones,Hayes Jones,bronze,Q2078654,https://en.wikipedia.org/wiki/United_States_at_the_1960_Summer_Olympics,United States at the 1960 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1938-08-04,Q770470,Starkville,Q497615,Oktibbeha County,"33.46222,-88.81972",33.46222,-88.81972,Q6581097,male,Q3628512,https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_110_metres_hurdles,athletics at the 1960 Summer Olympics – men's 110 metres hurdles,Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q549627,https://en.wikipedia.org/wiki/Glenn_Davis_(athlete),Glenn Davis,gold,Q2078654,https://en.wikipedia.org/wiki/United_States_at_the_1960_Summer_Olympics,United States at the 1960 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1934-09-12,Q940772,Wellsburg,Q490937,Brooke County,"40.27737,-80.609349",40.27737,-80.609349,Q6581097,male,Q3628517,https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_400_metres_hurdles,athletics at the 1960 Summer Olympics – men's 400 metres hurdles,Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q979489,https://en.wikipedia.org/wiki/Clifton_Cushman,Clifton Cushman,silver,Q2078654,https://en.wikipedia.org/wiki/United_States_at_the_1960_Summer_Olympics,United States at the 1960 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1938-06-02,Q1166,Michigan,Q30,United States of America,"44.34,-85.58",44.34,-85.58,Q6581097,male,Q3628517,https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_400_metres_hurdles,athletics at the 1960 Summer Olympics – men's 400 metres hurdles,Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q522784,https://en.wikipedia.org/wiki/Dick_Howard_(athlete),Dick Howard,bronze,Q2078654,https://en.wikipedia.org/wiki/United_States_at_the_1960_Summer_Olympics,United States at the 1960 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1935-08-22,Q34863,Oklahoma City,Q485038,Oklahoma County,"35.4823,-97.5352",35.4823,-97.5352,Q6581097,male,Q3628517,https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_400_metres_hurdles,athletics at the 1960 Summer Olympics – men's 400 metres hurdles,Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q169266,https://en.wikipedia.org/wiki/Zdzis%C5%82aw_Krzyszkowiak,Zdzisław Krzyszkowiak,gold,Q2419180,https://en.wikipedia.org/wiki/Poland_at_the_1960_Summer_Olympics,Poland at the 1960 Summer Olympics,Q36,Poland,PL,POL,POL,PL,1929-08-03,Q1002658,Wielichowo,Q555459,Gmina Wielichowo,"52.118888888889,16.349444444444",52.118888888889,16.349444444444,Q6581097,male,Q3628516,https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_3000_metres_steeplechase,athletics at the 1960 Summer Olympics – men's 3000 metres steeplechase,Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,PL4,Makroregion północno-zachodni,PL41,Wielkopolskie,PL417,Leszczyński,3444228,543338,64065.15,7454.24,PL,Poland
Q1389943,https://en.wikipedia.org/wiki/Nikolay_Sokolov_(runner),Nikolay Sokolov,silver,Q2309586,https://en.wikipedia.org/wiki/Soviet_Union_at_the_1960_Summer_Olympics,Soviet Union at the 1960 Summer Olympics,Q15180,Soviet Union,NA,SUN,URS,NA,1930-08-28,Q4105190,Vasyunino,Q4367758,NA,"59.083333333333,39.894166666667",59.083333333333,39.894166666667,Q6581097,male,Q3628516,https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_3000_metres_steeplechase,athletics at the 1960 Summer Olympics – men's 3000 metres steeplechase,Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q946892,https://en.wikipedia.org/wiki/Semyon_Rzhishchin,Semyon Rzhishchin,bronze,Q2309586,https://en.wikipedia.org/wiki/Soviet_Union_at_the_1960_Summer_Olympics,Soviet Union at the 1960 Summer Olympics,Q15180,Soviet Union,NA,SUN,URS,NA,1933-02-15,Q1697,Moscow Oblast,Q159,Russia,"55.628,37.738",55.628,37.738,Q6581097,male,Q3628516,https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_3000_metres_steeplechase,athletics at the 1960 Summer Olympics – men's 3000 metres steeplechase,Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q459382,https://en.wikipedia.org/wiki/Bernd_Cullmann,Bernd Cullmann,gold,Q2057291,https://en.wikipedia.org/wiki/United_Team_of_Germany_at_the_1960_Summer_Olympics,Germany at the 1960 Summer Olympics,Q183,Germany,DE,DEU,GER,DE,1939-10-11,Q16119,Idar-Oberstein,Q8575,Birkenfeld,"49.701944444444,7.3252777777778",49.701944444444,7.3252777777778,Q6581097,male,Q3628539,https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_4_%C3%97_100_metres_relay,athletics at the 1960 Summer Olympics – men's 4 × 100 metres relay,Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,DEB,Rheinland-Pfalz,DEB1,Koblenz,DEB15,Birkenfeld,1522508,81760,57381.24,2468.82,DE,Germany
Q57678,https://en.wikipedia.org/wiki/Armin_Hary,Armin Hary,gold,Q2057291,https://en.wikipedia.org/wiki/United_Team_of_Germany_at_the_1960_Summer_Olympics,Germany at the 1960 Summer Olympics,Q183,Germany,DE,DEU,GER,DE,1937-03-22,Q662580,Quierschied,Q6805,Regionalverband Saarbrücken,"49.3167,7.05",49.3167,7.05,Q6581097,male,Q3628539,https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_4_%C3%97_100_metres_relay,athletics at the 1960 Summer Olympics – men's 4 × 100 metres relay,Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,DEC,Saarland,DEC0,Saarland,DEC01,Regionalverband Saarbrücken,992666,330848,38734.6,15183.34,DE,Germany
Q459377,https://en.wikipedia.org/wiki/Walter_Mahlendorf,Walter Mahlendorf,gold,Q2057291,https://en.wikipedia.org/wiki/United_Team_of_Germany_at_the_1960_Summer_Olympics,Germany at the 1960 Summer Olympics,Q183,Germany,DE,DEU,GER,DE,1935-01-04,Q558620,Sarstedt,Q5978,Hildesheim,"52.239444444444,9.8605555555556",52.239444444444,9.8605555555556,Q6581097,male,Q3628539,https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_4_%C3%97_100_metres_relay,athletics at the 1960 Summer Olympics – men's 4 × 100 metres relay,Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,DE9,Niedersachsen,DE92,Hannover,DE925,Hildesheim,2180058,278371,94041.8,8362.21,DE,Germany
Q563295,https://en.wikipedia.org/wiki/Martin_Lauer,Martin Lauer,gold,Q2057291,https://en.wikipedia.org/wiki/United_Team_of_Germany_at_the_1960_Summer_Olympics,Germany at the 1960 Summer Olympics,Q183,Germany,DE,DEU,GER,DE,1937-01-02,Q365,Cologne,Q7927,Cologne Government Region,"50.942222222222,6.9577777777778",50.942222222222,6.9577777777778,Q6581097,male,Q3628539,https://en.wikipedia.org/wiki/Athletics_at_the_1960_Summer_Olympics_%E2%80%93_Men%27s_4_%C3%97_100_metres_relay,athletics at the 1960 Summer Olympics – men's 4 × 100 metres relay,Q575680,athletics at the 1960 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,DEA,Nordrhein-Westfalen,DEA2,Köln,DEA23,"Köln, Kreisfreie Stadt",4527594,1084831,215932.04,67465.25,DE,Germany
