medalist_wikidata_id,medalist_link,medalist_name,medal,delegation_wikidata_id,delegation_link,delegation_name,country_medal_wikidata_id,country_medal,country_medal_code2,country_medal_code3,country_medal_ioc_country_code,country_medal_NUTS_code,date_of_birth,place_of_birth_wikidata_id,place_of_birth,place_of_birth_located_in_wikidata_id,place_of_birth_located_in,place_of_birth_coordinates,lat,lon,sex_or_gender_wikidata_id,sex_or_gender,event_wikidata_id,event_link,event_name,event_part_of_wikidata_id,event_part_of,event_sport_wikidata_id,event_sport,event_part_of_sport_wikidata_id,event_part_of_sport,sport_wikidata_id,sport,nuts1_id,nuts1_name,nuts2_id,nuts2_name,nuts3_id,nuts3_name,nuts2_population,nuts3_population,nuts2_gdp,nuts3_gdp,nuts0_id,nuts0_name
Q2563739,https://en.wikipedia.org/wiki/Oleksandr_Serdyuk,Oleksandr Serdiuk,bronze,Q1076818,https://en.wikipedia.org/wiki/Ukraine_at_the_2004_Summer_Olympics,Ukraine at the 2004 Summer Olympics,Q212,Ukraine,UA,UKR,UKR,NA,1978-07-03,Q42308,Kharkiv,Q102428285,Kharkiv Raion,"49.9925,36.2311111111111",49.9925,36.2311111111111,Q6581097,male,Q1408300,https://en.wikipedia.org/wiki/Archery_at_the_2004_Summer_Olympics_%E2%80%93_Men%27s_team,archery at the 2004 Summer Olympics – men's team,Q575675,archery at the 2004 Summer Olympics,Q108429,archery,Q108429,archery,Q108429,archery,UA1,Macroregion_01,UA13,Kharkivska Oblast,UA136,Kharkivskyi Raion,NA,NA,NA,NA,UA,Ukraine
Q233884,https://en.wikipedia.org/wiki/Park_Sung-hyun_(archer),Park Sung-hyun,gold,Q485867,https://en.wikipedia.org/wiki/South_Korea_at_the_2004_Summer_Olympics,South Korea at the 2004 Summer Olympics,Q884,South Korea,KR,KOR,KOR,NA,1983-01-01,Q42074,Gunsan,Q41157,North Jeolla,"35.978611111111,126.71138888889",35.978611111111,126.71138888889,Q6581072,female,Q1407595,https://en.wikipedia.org/wiki/Archery_at_the_2004_Summer_Olympics_%E2%80%93_Women%27s_individual,archery at the 2004 Summer Olympics – women's individual,Q575675,archery at the 2004 Summer Olympics,Q108429,archery,Q108429,archery,Q108429,archery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q495221,https://en.wikipedia.org/wiki/Lee_Sung-Jin,Lee Sung-Jin,silver,Q485867,https://en.wikipedia.org/wiki/South_Korea_at_the_2004_Summer_Olympics,South Korea at the 2004 Summer Olympics,Q884,South Korea,KR,KOR,KOR,NA,1985-03-07,Q41070,South Chungcheong,Q884,South Korea,"36.5,126.75",36.5,126.75,Q6581072,female,Q1407595,https://en.wikipedia.org/wiki/Archery_at_the_2004_Summer_Olympics_%E2%80%93_Women%27s_individual,archery at the 2004 Summer Olympics – women's individual,Q575675,archery at the 2004 Summer Olympics,Q108429,archery,Q108429,archery,Q108429,archery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q434402,https://en.wikipedia.org/wiki/Alison_Williamson,Alison Williamson,bronze,Q142358,https://en.wikipedia.org/wiki/Great_Britain_at_the_2004_Summer_Olympics,Great Britain at the 2004 Summer Olympics,Q145,United Kingdom,GB,GBR,GBR,UK,1971-11-03,Q1018423,Melton Mowbray,Q1853349,Melton,"52.7661,-0.886",52.7661,-0.886,Q6581072,female,Q1407595,https://en.wikipedia.org/wiki/Archery_at_the_2004_Summer_Olympics_%E2%80%93_Women%27s_individual,archery at the 2004 Summer Olympics – women's individual,Q575675,archery at the 2004 Summer Olympics,Q108429,archery,Q108429,archery,Q108429,archery,UKF,East Midlands (England),UKF2,"Leicestershire, Rutland and Northamptonshire",UKF22,Leicestershire CC and Rutland,1843764,736439,NA,NA,UK,United Kingdom
Q495221,https://en.wikipedia.org/wiki/Lee_Sung-Jin,Lee Sung-Jin,gold,Q485867,https://en.wikipedia.org/wiki/South_Korea_at_the_2004_Summer_Olympics,South Korea at the 2004 Summer Olympics,Q884,South Korea,KR,KOR,KOR,NA,1985-03-07,Q41070,South Chungcheong,Q884,South Korea,"36.5,126.75",36.5,126.75,Q6581072,female,Q3991750,https://en.wikipedia.org/wiki/Archery_at_the_2004_Summer_Olympics_%E2%80%93_Women%27s_team,archery at the 2004 Summer Olympics – women's team,Q575675,archery at the 2004 Summer Olympics,Q108429,archery,Q108429,archery,Q108429,archery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q233884,https://en.wikipedia.org/wiki/Park_Sung-hyun_(archer),Park Sung-hyun,gold,Q485867,https://en.wikipedia.org/wiki/South_Korea_at_the_2004_Summer_Olympics,South Korea at the 2004 Summer Olympics,Q884,South Korea,KR,KOR,KOR,NA,1983-01-01,Q42074,Gunsan,Q41157,North Jeolla,"35.978611111111,126.71138888889",35.978611111111,126.71138888889,Q6581072,female,Q3991750,https://en.wikipedia.org/wiki/Archery_at_the_2004_Summer_Olympics_%E2%80%93_Women%27s_team,archery at the 2004 Summer Olympics – women's team,Q575675,archery at the 2004 Summer Olympics,Q108429,archery,Q108429,archery,Q108429,archery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q258314,https://en.wikipedia.org/wiki/Yun_Mi-Jin,Yun Mi-Jin,gold,Q485867,https://en.wikipedia.org/wiki/South_Korea_at_the_2004_Summer_Olympics,South Korea at the 2004 Summer Olympics,Q884,South Korea,KR,KOR,KOR,NA,1983-04-30,Q20921,Daejeon,Q884,South Korea,"36.35,127.385",36.35,127.385,Q6581072,female,Q3991750,https://en.wikipedia.org/wiki/Archery_at_the_2004_Summer_Olympics_%E2%80%93_Women%27s_team,archery at the 2004 Summer Olympics – women's team,Q575675,archery at the 2004 Summer Olympics,Q108429,archery,Q108429,archery,Q108429,archery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q3086484,https://en.wikipedia.org/wiki/He_Ying,He Ying,silver,Q924105,https://en.wikipedia.org/wiki/China_at_the_2004_Summer_Olympics,China at the 2004 Summer Olympics,Q148,People's Republic of China,CN,CHN,CHN,NA,1977-04-17,Q92297,Siping,Q45208,Jilin,"43.17154,124.36438",43.17154,124.36438,Q6581072,female,Q3991750,https://en.wikipedia.org/wiki/Archery_at_the_2004_Summer_Olympics_%E2%80%93_Women%27s_team,archery at the 2004 Summer Olympics – women's team,Q575675,archery at the 2004 Summer Olympics,Q108429,archery,Q108429,archery,Q108429,archery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q2567070,https://en.wikipedia.org/wiki/Lin_Sang,Lin Sang,silver,Q924105,https://en.wikipedia.org/wiki/China_at_the_2004_Summer_Olympics,China at the 2004 Summer Olympics,Q148,People's Republic of China,CN,CHN,CHN,NA,1977-08-17,Q68579,Putian,Q41705,Fujian,"25.439444,119.010278",25.439444,119.010278,Q6581072,female,Q3991750,https://en.wikipedia.org/wiki/Archery_at_the_2004_Summer_Olympics_%E2%80%93_Women%27s_team,archery at the 2004 Summer Olympics – women's team,Q575675,archery at the 2004 Summer Olympics,Q108429,archery,Q108429,archery,Q108429,archery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q197231,https://en.wikipedia.org/wiki/Zhang_Juanjuan,Zhang Juanjuan,silver,Q924105,https://en.wikipedia.org/wiki/China_at_the_2004_Summer_Olympics,China at the 2004 Summer Olympics,Q148,People's Republic of China,CN,CHN,CHN,NA,1981-01-02,Q1198038,Laixi,Q170322,Qingdao,"36.866666666667,120.53333333333",36.866666666667,120.53333333333,Q6581072,female,Q3991750,https://en.wikipedia.org/wiki/Archery_at_the_2004_Summer_Olympics_%E2%80%93_Women%27s_team,archery at the 2004 Summer Olympics – women's team,Q575675,archery at the 2004 Summer Olympics,Q108429,archery,Q108429,archery,Q108429,archery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q421657,https://en.wikipedia.org/wiki/Chen_Li_Ju,Chen Li-Ju,bronze,Q704349,https://en.wikipedia.org/wiki/Chinese_Taipei_at_the_2004_Summer_Olympics,Chinese Taipei at the 2004 Summer Olympics,Q216923,Chinese Taipei,NA,NA,TPE,NA,1981-04-24,Q25303104,Taoyuan County,Q32081,Taiwan Province,"24.85,121.216666666667",24.85,121.216666666667,Q6581072,female,Q3991750,https://en.wikipedia.org/wiki/Archery_at_the_2004_Summer_Olympics_%E2%80%93_Women%27s_team,archery at the 2004 Summer Olympics – women's team,Q575675,archery at the 2004 Summer Olympics,Q108429,archery,Q108429,archery,Q108429,archery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q421653,https://en.wikipedia.org/wiki/Wu_Hui_Ju,Wu Hui-Ju,bronze,Q704349,https://en.wikipedia.org/wiki/Chinese_Taipei_at_the_2004_Summer_Olympics,Chinese Taipei at the 2004 Summer Olympics,Q216923,Chinese Taipei,NA,NA,TPE,NA,1982-11-12,Q865,Taiwan,NA,NA,"24,121",24,121,Q6581072,female,Q3991750,https://en.wikipedia.org/wiki/Archery_at_the_2004_Summer_Olympics_%E2%80%93_Women%27s_team,archery at the 2004 Summer Olympics – women's team,Q575675,archery at the 2004 Summer Olympics,Q108429,archery,Q108429,archery,Q108429,archery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q499522,https://en.wikipedia.org/wiki/Yuan_Shu_Chi,Yuan Shu-Chi,bronze,Q704349,https://en.wikipedia.org/wiki/Chinese_Taipei_at_the_2004_Summer_Olympics,Chinese Taipei at the 2004 Summer Olympics,Q216923,Chinese Taipei,NA,NA,TPE,NA,1984-11-09,Q706544,Puli Township,Q82357,Nantou County,"23.966666666667,120.96666666667",23.966666666667,120.96666666667,Q6581072,female,Q3991750,https://en.wikipedia.org/wiki/Archery_at_the_2004_Summer_Olympics_%E2%80%93_Women%27s_team,archery at the 2004 Summer Olympics – women's team,Q575675,archery at the 2004 Summer Olympics,Q108429,archery,Q108429,archery,Q108429,archery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q1652,https://en.wikipedia.org/wiki/Justin_Gatlin,Justin Gatlin,gold,Q553081,https://en.wikipedia.org/wiki/United_States_at_the_2004_Summer_Olympics,United States at the 2004 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1982-02-10,Q18419,Brooklyn,Q60,New York City,"40.65083,-73.94972",40.65083,-73.94972,Q6581097,male,Q220855,https://en.wikipedia.org/wiki/Athletics_at_the_2004_Summer_Olympics_%E2%80%93_Men%27s_100_metres,athletics at the 2004 Summer Olympics – men's 100 metres,Q339283,athletics at the 2004 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q312777,https://en.wikipedia.org/wiki/Francis_Obikwelu,Francis Obikwelu,silver,Q141297,https://en.wikipedia.org/wiki/Portugal_at_the_2004_Summer_Olympics,Portugal at the 2004 Summer Olympics,Q45,Portugal,PT,PRT,POR,PT,1978-11-22,Q852238,Onitsha,Q117714,Anambra State,"6.1666666666667,6.7833333333333",6.1666666666667,6.7833333333333,Q6581097,male,Q220855,https://en.wikipedia.org/wiki/Athletics_at_the_2004_Summer_Olympics_%E2%80%93_Men%27s_100_metres,athletics at the 2004 Summer Olympics – men's 100 metres,Q339283,athletics at the 2004 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q296309,https://en.wikipedia.org/wiki/Maurice_Greene_(sprinter),Maurice Greene,bronze,Q553081,https://en.wikipedia.org/wiki/United_States_at_the_2004_Summer_Olympics,United States at the 2004 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1974-07-23,Q486472,Kansas City,Q375652,Wyandotte County,"39.106666666667,-94.676388888889",39.106666666667,-94.676388888889,Q6581097,male,Q220855,https://en.wikipedia.org/wiki/Athletics_at_the_2004_Summer_Olympics_%E2%80%93_Men%27s_100_metres,athletics at the 2004 Summer Olympics – men's 100 metres,Q339283,athletics at the 2004 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9075,https://en.wikipedia.org/wiki/Shawn_Crawford,Shawn Crawford,gold,Q553081,https://en.wikipedia.org/wiki/United_States_at_the_2004_Summer_Olympics,United States at the 2004 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1978-01-14,Q7913782,"Van Wyck, South Carolina",Q1456,South Carolina,"34.8586,-80.8458",34.8586,-80.8458,Q6581097,male,Q2313564,https://en.wikipedia.org/wiki/Athletics_at_the_2004_Summer_Olympics_%E2%80%93_Men%27s_200_metres,athletics at the 2004 Summer Olympics – men's 200 metres,Q339283,athletics at the 2004 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q506985,https://en.wikipedia.org/wiki/Bernard_Williams_(athlete),Bernard Williams,silver,Q553081,https://en.wikipedia.org/wiki/United_States_at_the_2004_Summer_Olympics,United States at the 2004 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1978-01-19,Q5092,Baltimore,Q1391,Maryland,"39.286388888889,-76.615",39.286388888889,-76.615,Q6581097,male,Q2313564,https://en.wikipedia.org/wiki/Athletics_at_the_2004_Summer_Olympics_%E2%80%93_Men%27s_200_metres,athletics at the 2004 Summer Olympics – men's 200 metres,Q339283,athletics at the 2004 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q1652,https://en.wikipedia.org/wiki/Justin_Gatlin,Justin Gatlin,bronze,Q553081,https://en.wikipedia.org/wiki/United_States_at_the_2004_Summer_Olympics,United States at the 2004 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1982-02-10,Q18419,Brooklyn,Q60,New York City,"40.65083,-73.94972",40.65083,-73.94972,Q6581097,male,Q2313564,https://en.wikipedia.org/wiki/Athletics_at_the_2004_Summer_Olympics_%E2%80%93_Men%27s_200_metres,athletics at the 2004 Summer Olympics – men's 200 metres,Q339283,athletics at the 2004 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9086,https://en.wikipedia.org/wiki/Jeremy_Wariner,Jeremy Wariner,gold,Q553081,https://en.wikipedia.org/wiki/United_States_at_the_2004_Summer_Olympics,United States at the 2004 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1984-01-31,Q51690,Irving,Q111168,Dallas County,"32.811666666667,-96.950833333333",32.811666666667,-96.950833333333,Q6581097,male,Q2463752,https://en.wikipedia.org/wiki/Athletics_at_the_2004_Summer_Olympics_%E2%80%93_Men%27s_400_metres,athletics at the 2004 Summer Olympics – men's 400 metres,Q339283,athletics at the 2004 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q542266,https://en.wikipedia.org/wiki/Otis_Harris,Otis Harris,silver,Q553081,https://en.wikipedia.org/wiki/United_States_at_the_2004_Summer_Olympics,United States at the 2004 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1982-06-30,Q1925376,Edwards,Q486538,Hinds County,"32.3308,-90.6042",32.3308,-90.6042,Q6581097,male,Q2463752,https://en.wikipedia.org/wiki/Athletics_at_the_2004_Summer_Olympics_%E2%80%93_Men%27s_400_metres,athletics at the 2004 Summer Olympics – men's 400 metres,Q339283,athletics at the 2004 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q503080,https://en.wikipedia.org/wiki/Derrick_Brew,Derrick Brew,bronze,Q553081,https://en.wikipedia.org/wiki/United_States_at_the_2004_Summer_Olympics,United States at the 2004 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1977-12-28,Q16555,Houston,Q26676,Harris County,"29.762777777778,-95.383055555556",29.762777777778,-95.383055555556,Q6581097,male,Q2463752,https://en.wikipedia.org/wiki/Athletics_at_the_2004_Summer_Olympics_%E2%80%93_Men%27s_400_metres,athletics at the 2004 Summer Olympics – men's 400 metres,Q339283,athletics at the 2004 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q319806,https://en.wikipedia.org/wiki/Yuriy_Borzakovskiy,Yuriy Borzakovskiy,gold,Q580472,https://en.wikipedia.org/wiki/Russia_at_the_2004_Summer_Olympics,Russia at the 2004 Summer Olympics,Q159,Russia,RU,RUS,RUS,NA,1981-04-12,Q3816849,Kratovo,Q4145528,Kratovo settlement,"55.591111111111,38.180277777778",55.591111111111,38.180277777778,Q6581097,male,Q2312939,https://en.wikipedia.org/wiki/Athletics_at_the_2004_Summer_Olympics_%E2%80%93_Men%27s_800_metres,athletics at the 2004 Summer Olympics – men's 800 metres,Q339283,athletics at the 2004 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q372300,https://en.wikipedia.org/wiki/Mbulaeni_Mulaudzi,Mbulaeni Mulaudzi,silver,Q141116,https://en.wikipedia.org/wiki/South_Africa_at_the_2004_Summer_Olympics,South Africa at the 2004 Summer Olympics,Q258,South Africa,ZA,ZAF,RSA,NA,1980-09-08,Q134907,Limpopo,Q258,South Africa,"-24,29.5",-24,29.5,Q6581097,male,Q2312939,https://en.wikipedia.org/wiki/Athletics_at_the_2004_Summer_Olympics_%E2%80%93_Men%27s_800_metres,athletics at the 2004 Summer Olympics – men's 800 metres,Q339283,athletics at the 2004 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q309956,https://en.wikipedia.org/wiki/Wilson_Kipketer,Wilson Kipketer,bronze,Q142321,https://en.wikipedia.org/wiki/Denmark_at_the_2004_Summer_Olympics,Denmark at the 2004 Summer Olympics,Q35,Denmark,DK,DNK,DEN,DK00,1972-12-12,Q4991876,Kapchemoiywo,Q38587,Rift Valley Province,"0.03333333,35.28333333",0.03333333,35.28333333,Q6581097,male,Q2312939,https://en.wikipedia.org/wiki/Athletics_at_the_2004_Summer_Olympics_%E2%80%93_Men%27s_800_metres,athletics at the 2004 Summer Olympics – men's 800 metres,Q339283,athletics at the 2004 Summer Olympics,Q542,athletics,Q542,athletics,Q542,athletics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
