event_link,medal,medalist_link,delegation_link,medalist_wikidata_id,event_wikidata_id,delegation_wikidata_id
https://en.wikipedia.org/wiki/Diving_at_the_1992_Summer_Olympics_%E2%80%93_Men%27s_3_metre_springboard,gold,https://en.wikipedia.org/wiki/Mark_Lenzi,https://en.wikipedia.org/wiki/United_States_at_the_1992_Summer_Olympics,Q252147,Q4000247,Q2449888
https://en.wikipedia.org/wiki/Diving_at_the_1992_Summer_Olympics_%E2%80%93_Men%27s_3_metre_springboard,silver,https://en.wikipedia.org/wiki/Tan_Liangde,https://en.wikipedia.org/wiki/China_at_the_1992_Summer_Olympics,Q943056,Q4000247,Q1190353
https://en.wikipedia.org/wiki/Diving_at_the_1992_Summer_Olympics_%E2%80%93_Men%27s_3_metre_springboard,bronze,https://en.wikipedia.org/wiki/Dmitri_Sautin,https://en.wikipedia.org/wiki/Unified_Team_at_the_1992_Summer_Olympics,Q555752,Q4000247,Q606834
https://en.wikipedia.org/wiki/Diving_at_the_1992_Summer_Olympics_%E2%80%93_Women%27s_3_metre_springboard,gold,https://en.wikipedia.org/wiki/Gao_Min_(diver),https://en.wikipedia.org/wiki/China_at_the_1992_Summer_Olympics,Q445261,Q4000246,Q1190353
https://en.wikipedia.org/wiki/Diving_at_the_1992_Summer_Olympics_%E2%80%93_Women%27s_3_metre_springboard,silver,https://en.wikipedia.org/wiki/Irina_Lashko,https://en.wikipedia.org/wiki/Unified_Team_at_the_1992_Summer_Olympics,Q459546,Q4000246,Q606834
https://en.wikipedia.org/wiki/Diving_at_the_1992_Summer_Olympics_%E2%80%93_Women%27s_3_metre_springboard,bronze,https://en.wikipedia.org/wiki/Brita_Baldus,https://en.wikipedia.org/wiki/Germany_at_the_1992_Summer_Olympics,Q105697,Q4000246,Q150388
https://en.wikipedia.org/wiki/Diving_at_the_1992_Summer_Olympics_%E2%80%93_Men%27s_10_metre_platform,gold,https://en.wikipedia.org/wiki/Sun_Shuwei,https://en.wikipedia.org/wiki/China_at_the_1992_Summer_Olympics,Q539045,Q4000245,Q1190353
https://en.wikipedia.org/wiki/Diving_at_the_1992_Summer_Olympics_%E2%80%93_Men%27s_10_metre_platform,silver,https://en.wikipedia.org/wiki/Scott_Donie,https://en.wikipedia.org/wiki/United_States_at_the_1992_Summer_Olympics,Q2260843,Q4000245,Q2449888
https://en.wikipedia.org/wiki/Diving_at_the_1992_Summer_Olympics_%E2%80%93_Men%27s_10_metre_platform,bronze,https://en.wikipedia.org/wiki/Xiong_Ni,https://en.wikipedia.org/wiki/China_at_the_1992_Summer_Olympics,Q931115,Q4000245,Q1190353
https://en.wikipedia.org/wiki/Diving_at_the_1992_Summer_Olympics_%E2%80%93_Women%27s_10_metre_platform,gold,https://en.wikipedia.org/wiki/Fu_Mingxia,https://en.wikipedia.org/wiki/China_at_the_1992_Summer_Olympics,Q234415,Q4000244,Q1190353
