event_link,medal,medalist_link,delegation_link,medalist_wikidata_id,event_wikidata_id,delegation_wikidata_id
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_individual,gold,https://en.wikipedia.org/wiki/Mete_Gazoz,https://en.wikipedia.org/wiki/Turkey_at_the_2020_Summer_Olympics,Q20988356,Q63985823,Q42914036
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_individual,silver,https://en.wikipedia.org/wiki/Mauro_Nespoli,https://en.wikipedia.org/wiki/Italy_at_the_2020_Summer_Olympics,Q670425,Q63985823,Q42914554
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_individual,bronze,https://en.wikipedia.org/wiki/Takaharu_Furukawa,https://en.wikipedia.org/wiki/Japan_at_the_2020_Summer_Olympics,Q276094,Q63985823,Q42914581
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team,gold,https://en.wikipedia.org/wiki/Kim_Woo-jin_(archer),https://en.wikipedia.org/wiki/South_Korea_at_the_2020_Summer_Olympics,Q11739253,Q63985811,Q42913884
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team,gold,https://en.wikipedia.org/wiki/Oh_Jin-hyek,https://en.wikipedia.org/wiki/South_Korea_at_the_2020_Summer_Olympics,Q488908,Q63985811,Q42913884
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team,gold,https://en.wikipedia.org/wiki/Kim_Je-deok,https://en.wikipedia.org/wiki/South_Korea_at_the_2020_Summer_Olympics,Q107619893,Q63985811,Q42913884
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team,silver,https://en.wikipedia.org/wiki/Deng_Yu-cheng,https://en.wikipedia.org/wiki/Chinese_Taipei_at_the_2020_Summer_Olympics,Q107620836,Q63985811,Q42913844
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team,silver,https://en.wikipedia.org/wiki/Tang_Chih-chun,https://en.wikipedia.org/wiki/Chinese_Taipei_at_the_2020_Summer_Olympics,Q56447903,Q63985811,Q42913844
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team,silver,https://en.wikipedia.org/wiki/Wei_Chun-heng,https://en.wikipedia.org/wiki/Chinese_Taipei_at_the_2020_Summer_Olympics,Q23770477,Q63985811,Q42913844
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team,bronze,https://en.wikipedia.org/wiki/Takaharu_Furukawa,https://en.wikipedia.org/wiki/Japan_at_the_2020_Summer_Olympics,Q276094,Q63985811,Q42914581
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team,bronze,https://en.wikipedia.org/wiki/Yuki_Kawata,https://en.wikipedia.org/wiki/Japan_at_the_2020_Summer_Olympics,Q23770481,Q63985811,Q42914581
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team,bronze,https://en.wikipedia.org/wiki/Hiroki_Muto,https://en.wikipedia.org/wiki/Japan_at_the_2020_Summer_Olympics,Q107638795,Q63985811,Q42914581
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_individual,gold,https://en.wikipedia.org/wiki/An_San,https://en.wikipedia.org/wiki/South_Korea_at_the_2020_Summer_Olympics,Q107618974,Q63985821,Q42913884
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_individual,silver,https://en.wikipedia.org/wiki/Elena_Osipova_(archer),https://en.wikipedia.org/wiki/Russian_Olympic_Committee_athletes_at_the_2020_Summer_Olympics,Q67915987,Q63985821,Q50014488
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_individual,bronze,https://en.wikipedia.org/wiki/Lucilla_Boari,https://en.wikipedia.org/wiki/Italy_at_the_2020_Summer_Olympics,Q26131732,Q63985821,Q42914554
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team,gold,https://en.wikipedia.org/wiki/An_San,https://en.wikipedia.org/wiki/South_Korea_at_the_2020_Summer_Olympics,Q107618974,Q63985814,Q42913884
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team,gold,https://en.wikipedia.org/wiki/Jang_Min-hee,https://en.wikipedia.org/wiki/South_Korea_at_the_2020_Summer_Olympics,Q107619662,Q63985814,Q42913884
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team,gold,https://en.wikipedia.org/wiki/Kang_Chae-young,https://en.wikipedia.org/wiki/South_Korea_at_the_2020_Summer_Olympics,Q21005304,Q63985814,Q42913884
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team,silver,https://en.wikipedia.org/wiki/Svetlana_Gomboeva,https://en.wikipedia.org/wiki/Russian_Olympic_Committee_athletes_at_the_2020_Summer_Olympics,Q107620507,Q63985814,Q50014488
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team,silver,https://en.wikipedia.org/wiki/Elena_Osipova_(archer),https://en.wikipedia.org/wiki/Russian_Olympic_Committee_athletes_at_the_2020_Summer_Olympics,Q67915987,Q63985814,Q50014488
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team,silver,https://en.wikipedia.org/wiki/Ksenia_Perova,https://en.wikipedia.org/wiki/Russian_Olympic_Committee_athletes_at_the_2020_Summer_Olympics,Q768328,Q63985814,Q50014488
